id,"cod_jud","denumire_uat","nr_sv","sediu",lat,long,"adresa"
16868,"TL","Sulina","TL73","Liceul Jean Bart, localitatea Sulina",45.1552800200,29.6608861800,"UAT: ORAŞ SULINA, Localitate: SULINA, Artera: Strada a II-a (Strada Strada A 2-A), Nr: 338"
16869,"TL","Caugagia","TL78","Şcoala cu clasele I-IV CAUGAGIA",44.7916320200,28.6650063000,"UAT: BAIA, Localitate: CAUGAGIA, Artera: Strada Republicii, Nr: 12"
16870,"TL","Ceamurlia De Sus","TL80","ŞCOALA GIMNAZIALĂ CEAMURLIA DE SUS",44.7606168000,28.6069178100,"UAT: BAIA, Localitate: CEAMURLIA DE SUS, Artera: Strada Şcolii, Nr: 2"
16871,"TL","Beidaud","TL81","Instituţia Primarului Comunei Beidaud",44.7167100200,28.5747469500,"UAT: BEIDAUD, Localitate: BEIDAUD, Artera: Strada Primăriei"
16872,"TL","C.a. Rosetti","TL88","Şcoala gimnazială",45.2928915800,29.5686343200,"UAT: C.A. ROSETTI, Localitate: C.A. ROSETTI, Artera: Strada Păcii, Nr: 15"
16873,"VS","Iezer","VS406","Şcoala primară,sat IEZER",46.4117255900,27.5237928300,"UAT: PUIEŞTI, Localitate: IEZER, Nr: l"
16874,"VS","Lăleşti","VS412","Şcoala gimnazială, sat LĂLEŞTI",46.4733043000,27.4258514100,"UAT: PUIEŞTI, Localitate: LĂLEŞTI"
16875,"VS","Rotari","VS415","Şcoala primară, sat ROTARI",46.4178204100,27.4627307600,"UAT: PUIEŞTI, Localitate: ROTARI"
16876,"TL","Periprava","TL87","Şcoala primară",45.4016468000,29.5442683100,"UAT: C.A. ROSETTI, Localitate: PERIPRAVA, Artera: Strada Dunării, Nr: 16"
16877,"TL","Carcaliu","TL89","Şcoala Gimnaziala Carcaliu",45.1852426600,28.1426946100,"UAT: CARCALIU, Localitate: CARCALIU, Artera: Strada Şcolii, Nr: 1230"
16878,"TL","Carcaliu","TL90","Şcoala Gimnaziala Carcaliu",45.1852426600,28.1426946100,"UAT: CARCALIU, Localitate: CARCALIU, Artera: Strada Şcolii, Nr: 1230"
16879,"TL","Casimcea","TL92","Şcoala gimnazială",44.7195458700,28.3771959700,"UAT: CASIMCEA, Localitate: CASIMCEA, Artera: Strada Principală, Nr: 30"
16880,"TL","Cişmeaua Nouă","TL91","Şcoala",44.8009883500,28.3332691900,"UAT: CASIMCEA, Localitate: CIŞMEAUA NOUĂ, Artera: Strada Şcolii, Nr: 3"
16881,"TL","Corugea","TL93","Şcoala primară",44.7356725800,28.3405240200,"UAT: CASIMCEA, Localitate: CORUGEA, Artera: Strada Principală, Nr: 6"
16882,"TL","Rahman","TL94","Şcoala primară",44.7991021000,28.2741387000,"UAT: CASIMCEA, Localitate: RAHMAN, Artera: Strada Principală, Nr: 28"
16883,"TL","Războieni","TL95","Şcoala primară",44.7636639900,28.4211243500,"UAT: CASIMCEA, Localitate: RĂZBOIENI, Artera: Strada Principală, Nr: 25"
16884,"TL","Ceamurlia De Jos","TL96","ȘCOALA GIMNZIALĂ CEMURLIA DE JOS",44.7431867000,28.7240376100,"UAT: CEAMURLIA DE JOS, Localitate: CEAMURLIA DE JOS, Artera: Strada Principală, Nr: 31"
16885,"B4","Bucureşti Sectorul 4","B4691","Şcoala Gimnazială nr. 190",44.3923707500,26.1201324800,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Sg. Niţu Vasile, Nr: 16"
16886,"B4","Bucureşti Sectorul 4","B4692","Şcoala Gimnazială nr. 190",44.3923707500,26.1201324800,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Sg. Niţu Vasile, Nr: 16"
16887,"B4","Bucureşti Sectorul 4","B4693","Şcoala Gimnazială nr. 190",44.3923707500,26.1201324800,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Sg. Niţu Vasile, Nr: 16"
16888,"B4","Bucureşti Sectorul 4","B4694","Şcoala Gimnazială nr. 190",44.3923707500,26.1201324800,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Sg. Niţu Vasile, Nr: 16"
16889,"B4","Bucureşti Sectorul 4","B4695","Şcoala Gimnazială nr. 190",44.3923707500,26.1201324800,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Sg. Niţu Vasile, Nr: 16"
16890,"B4","Bucureşti Sectorul 4","B4745","Colegiul Naţional Octav Onicescu",44.3863114200,26.1148858500,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Trivale, Nr: 29"
16891,"B4","Bucureşti Sectorul 4","B4746","Colegiul Naţional Octav Onicescu",44.3863114200,26.1148858500,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Trivale, Nr: 29"
16892,"B4","Bucureşti Sectorul 4","B4747","Colegiul Naţional Octav Onicescu",44.3863114200,26.1148858500,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Trivale, Nr: 29"
16893,"B4","Bucureşti Sectorul 4","B4748","Colegiul Naţional Octav Onicescu",44.3863114200,26.1148858500,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Trivale, Nr: 29"
16894,"B4","Bucureşti Sectorul 4","B4749","Şcoala Gimnazială nr. 108",44.3829053000,26.1129806600,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Vatra Dornei, Nr: 8"
16895,"B4","Bucureşti Sectorul 4","B4757","Şcoala Gimnazială Avram Iancu",44.3771162200,26.1146070500,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Stupilor, Nr: 1"
16896,"B4","Bucureşti Sectorul 4","B4758","Şcoala Gimnazială Avram Iancu",44.3771162200,26.1146070500,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Strada Stupilor, Nr: 1"
16897,"B4","Bucureşti Sectorul 4","B4759","GRĂDINIȚA VISTA",44.3816025800,26.1200592900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Drumul Binelui, Nr: 210"
16898,"B4","Bucureşti Sectorul 4","B4761","Şcoala Gimnazială nr. 189",44.3816025800,26.1200592900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Ciceu, Nr: 12"
16899,"SB","Agnita","SB154","Casa de Cultură Ilarion Cocișiu",45.9754445900,24.6281639800,"UAT: ORAŞ AGNITA, Localitate: AGNITA, Artera: Strada Şcolii, Nr: 1B"
16900,"SB","Agnita","SB155","Grădiniţa cu Program Prelungit nr.2",45.9788857900,24.6266482100,"UAT: ORAŞ AGNITA, Localitate: AGNITA, Artera: Strada Horea, Nr: 38"
16901,"SB","Coveş","SB156","Şcoala Gimnazială Coveş",45.9800497400,24.5714459500,"UAT: ORAŞ AGNITA, Localitate: COVEŞ, Nr: 172"
16902,"SB","Ruja","SB157","Şcoala Gimnazială Ruja",46.0101150000,24.6500094900,"UAT: ORAŞ AGNITA, Localitate: RUJA, Nr: 194"
16903,"SB","Avrig","SB160","Şcoala Gimnaziala Avrig",45.7286596400,24.3765500700,"UAT: ORAŞ AVRIG, Localitate: AVRIG, Artera: Strada Lazăr Gheorghe, Nr: 37"
16904,"SB","Avrig","SB158","Gradinita Nr.3 program prelungit",45.7243375000,24.3926457000,"UAT: ORAŞ AVRIG, Localitate: AVRIG, Artera: Strada Samuel Brukenthal, Nr: 149"
16905,"SB","Avrig","SB161","Gradinita Nr,1 program normal",45.7247970300,24.3805274900,"UAT: ORAŞ AVRIG, Localitate: AVRIG, Artera: Strada Samuel Brukenthal, Nr: 41"
16906,"SB","Avrig","SB162","Liceul GHEORGHE LAZĂR, Avrig",45.7274088000,24.3825021400,"UAT: ORAŞ AVRIG, Localitate: AVRIG, Artera: Strada Horea, Nr: 15"
16907,"SB","Avrig","SB163","Liceul GHEORGHE LAZĂR, Avrig",45.7274088000,24.3825021400,"UAT: ORAŞ AVRIG, Localitate: AVRIG, Artera: Strada Horea, Nr: 15"
16908,"SB","Avrig","SB159","SCOALA Gimnaziala Avrig",45.7286596400,24.3765500700,"UAT: ORAŞ AVRIG, Localitate: AVRIG, Artera: Strada Lazăr Gheorghe, Nr: 37"
16909,"SB","Bradu","SB166","ŞCOLA GIMNAZIALĂ BRADU",45.7211777000,24.3266537100,"UAT: ORAŞ AVRIG, Localitate: BRADU, Nr: 3"
16910,"SB","Glâmboaca","SB168","ŞCOALA PRIMARĂ GLÎMBOACA",45.7817281400,24.4605849700,"UAT: ORAŞ AVRIG, Localitate: GLÂMBOACA, Nr: 144"
16911,"SB","Săcădate","SB167","ŞCOLA PRIMARĂ SĂCĂDATE",45.7594513500,24.3913124200,"UAT: ORAŞ AVRIG, Localitate: SĂCĂDATE, Nr: 60"
16912,"SB","Ernea","SB191","ŞCOALA PRIMARĂ ERNEA",46.2346551000,24.5281277700,"UAT: ORAŞ DUMBRĂVENI, Localitate: ERNEA"
16913,"SB","Mârşa","SB165","Liceul Tehnologic MÎRŞA",45.6988725300,24.3676429900,"UAT: ORAŞ AVRIG, Localitate: MÂRŞA, Artera: Strada Corneliu Coposu, Nr: 1"
16914,"SB","Mârşa","SB164","Şcoala Gimnaziala MÎRŞA",45.6982882000,24.3678690100,"UAT: ORAŞ AVRIG, Localitate: MÂRŞA, Artera: Strada Corneliu Coposu, Nr: 1"
16915,"SB","Cisnădie","SB181","Grădinița cu program normal nr. 1",45.7180858000,24.1565170000,"UAT: ORAŞ CISNĂDIE, Localitate: CISNĂDIE, Artera: Strada Şelimbărului, Nr: 1"
16916,"SB","Cisnădie","SB172","Grădiniţa cu program prelungit nr.6",45.7104415700,24.1415291200,"UAT: ORAŞ CISNĂDIE, Localitate: CISNĂDIE, Artera: Strada Stejarului, Nr: F.N"
16917,"SB","Cisnădie","SB175","Liceul Tehnologic",45.7115728600,24.1523216400,"UAT: ORAŞ CISNĂDIE, Localitate: CISNĂDIE, Artera: Strada Târgului (Strada Tîrgului), Nr: 14"
16918,"NT","Piatra-Neamţ","NT19","ASE București",46.9437644400,26.3876009100,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Gavril Galinescu, Nr: 13"
16919,"NT","Piatra-Neamţ","NT20","Școala Gimnazială nr.11",46.9444014900,26.3873806100,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Gavril Galinescu, Nr: 46"
16920,"NT","Piatra-Neamţ","NT26","Grădiniţa cu program prelungit nr.12",46.9377911000,26.3863403100,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Aleea Constantin Mătase (Aleea Iasomiei), Nr: 9"
16921,"NT","Piatra-Neamţ","NT14","Școala Gimnazială nr.8",46.9407225200,26.3818315000,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Dărmăneşti, Nr: 33"
16922,"NT","Piatra-Neamţ","NT46","Școala Gimnazială Elena Cuza",46.9341533900,26.3593347000,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Bulevardul Decebal, Nr: 72"
16923,"NT","Piatra-Neamţ","NT52","Şcoala Gimnazială NICU ALBU",46.9327669300,26.3545858100,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Ecoului, Nr: 26"
16924,"NT","Piatra-Neamţ","NT53","Şcoala Gimnazială NICU ALBU",46.9327669300,26.3545858100,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Ecoului, Nr: 26"
16925,"NT","Piatra-Neamţ","NT54","Casa Corpului Didactic",46.9392597500,26.3339691100,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Petru Movila, Nr: 67"
16926,"NT","Piatra-Neamţ","NT47","Școala Gimnazială Elena Cuza",46.9341533900,26.3593347000,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Bulevardul Decebal, Nr: 72"
16927,"NT","Piatra-Neamţ","NT57","Colegiul Tehnic Forestier",46.9389150400,26.3576847300,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Ştefan cel Mare, Nr: 67"
16928,"NT","Piatra-Neamţ","NT66","Liceul Tehnologic Dimitrie Leonida",46.9212979000,26.3940701800,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Bulevardul Mărăşeşti, Nr: 13"
16929,"NT","Piatra-Neamţ","NT68","Școala Gimnazială Daniela Cuciuc",46.9195455300,26.3820050400,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Progresului, Nr: 108"
16930,"NT","Bicaz-Chei","NT174","CAMIN CULTURAL",46.8403498400,25.8911113200,"UAT: BICAZ-CHEI, Localitate: BICAZ-CHEI"
16931,"NT","Bicaz-Chei","NT176","SCOALA GIMNAZIALA NR.1",46.8391932900,25.8901705100,"UAT: BICAZ-CHEI, Localitate: BICAZ-CHEI"
16932,"NT","Ivaneş","NT177","SCOALA GIMNAZIALA NR.3",46.8235648500,25.8986642400,"UAT: BICAZ-CHEI, Localitate: IVANEŞ"
16933,"NT","Telec","NT179","ŞCOALA GIMNAZIALA NR.2",46.8754576800,25.8801478100,"UAT: BICAZU ARDELEAN, Localitate: TELEC, Nr: 594"
16934,"NT","Piatra-Neamţ","NT69","Școala Gimnazială Daniela Cuciuc",46.9195455300,26.3820050400,"UAT: MUNICIPIUL PIATRA-NEAMŢ, Localitate: PIATRA-NEAMŢ, Artera: Strada Progresului, Nr: 108"
16935,"B6","Bucureşti Sectorul 6","B61112","ŞCOALA GIMNAZIALĂ NR.279",44.4131319100,26.0234459700,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Prelungirea Ghencea, Nr: 24"
16936,"B6","Bucureşti Sectorul 6","B61113","ŞCOALA GIMNAZIALĂ NR.279",44.4131319100,26.0234459700,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Prelungirea Ghencea, Nr: 24"
16937,"B6","Bucureşti Sectorul 6","B61114","ŞCOALA GIMNAZIALĂ NR.279",44.4131319100,26.0234459700,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Prelungirea Ghencea, Nr: 24"
16938,"B6","Bucureşti Sectorul 6","B61116","ŞCOALA GIMNAZIALĂ SPECIALĂ CONSTANTIN PĂUNESCU",44.4134740500,26.0175852600,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Istru, Nr: 4"
16939,"B6","Bucureşti Sectorul 6","B61117","ŞCOALA GIMNAZIALĂ SPECIALĂ CONSTANTIN PĂUNESCU",44.4134740500,26.0175852600,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Istru, Nr: 4"
16940,"B6","Bucureşti Sectorul 6","B61118","ŞCOALA GIMNAZIALĂ SPECIALĂ PENTRU DEFICIENŢI DE AUZ SF. MARIA",44.4133000000,26.0159500100,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Istru, Nr: 6"
16941,"B6","Bucureşti Sectorul 6","B61115","ŞCOALA GIMNAZIALĂ NR.279",44.4133350000,26.0239520000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Prelungirea Ghencea, Nr: 24"
16942,"B6","Bucureşti Sectorul 6","B61119","ŞCOALA GIMNAZIALĂ SPECIALĂ PENTRU DEFICIENŢI DE AUZ SF. MARIA",44.4133000000,26.0159500100,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Istru, Nr: 6"
16943,"B6","Bucureşti Sectorul 6","B61120","ŞCOALA GIMNAZIALĂ SF. ANDREI",44.4185249900,26.0163026000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Parva, Nr: 3-5"
16944,"B6","Bucureşti Sectorul 6","B61121","ŞCOALA GIMNAZIALĂ SF. ANDREI",44.4185249900,26.0163026000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Parva, Nr: 3-5"
16945,"B6","Bucureşti Sectorul 6","B61122","ŞCOALA GIMNAZIALĂ SF. ANDREI",44.4185249900,26.0163026000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Parva, Nr: 3-5"
16946,"B6","Bucureşti Sectorul 6","B61123","ŞCOALA GIMNAZIALĂ SF. ANDREI",44.4185249900,26.0163026000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Parva, Nr: 3-5"
16947,"B6","Bucureşti Sectorul 6","B61124","ŞCOALA GIMNAZIALĂ SF. ANDREI",44.4185249900,26.0163026000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Parva, Nr: 3-5"
16948,"B6","Bucureşti Sectorul 6","B61125","ŞCOALA GIMNAZIALĂ SF. ANDREI",44.4185249900,26.0163026000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 6, Artera: Aleea Parva, Nr: 3-5"
16949,"PH","Ploieşti","PH83","DIRECŢIA GENERALĂ DE ASISTENŢĂ SOCIALĂ ŞI PROTECŢIA COPILULUI PRAHOVA",44.9341713300,25.9898742700,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Şoseaua Vestului, Nr: 14-16"
16950,"PH","Ploieşti","PH84","ŞCOALA GIMNAZIALĂ GEORGE EMIL PALADE",44.9323537200,25.9928018800,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Godeanu, Nr: 4"
16951,"PH","Ploieşti","PH85","ŞCOALA GIMNAZIALĂ GEORGE EMIL PALADE",44.9323537200,25.9928018800,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Godeanu, Nr: 4"
16952,"PH","Ploieşti","PH86","ŞCOALA GIMNAZIALĂ GEORGE EMIL PALADE",44.9323537200,25.9928018800,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Godeanu, Nr: 4"
16953,"PH","Ploieşti","PH87","ŞCOALA GIMNAZIALĂ GEORGE EMIL PALADE",44.9323537200,25.9928018800,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Godeanu, Nr: 4"
16954,"PH","Ploieşti","PH88","GRĂDINIŢA CU PROGRAM NORMAL NR. 50 (fosta GRĂDINIŢĂ NR. 50)",44.9328187300,25.9929522400,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Godeanu, Nr: 4"
16955,"PH","Ploieşti","PH89","GRĂDINIŢA CU PROGRAM NORMAL NR. 50 (fosta GRĂDINIŢĂ NR. 50)",44.9328187300,25.9929522400,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Aleea Godeanu, Nr: 4"
16956,"PH","Ploieşti","PH90","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 40 ( fosta GRĂDINIŢĂ NR. 40)",44.9309864500,25.9870539700,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Anotimpului, Nr: 1"
16957,"PH","Ploieşti","PH91","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 40 ( fosta GRĂDINIŢĂ NR. 40)",44.9309864500,25.9870539700,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Anotimpului, Nr: 1"
16958,"PH","Ploieşti","PH92","GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 40 ( fosta GRĂDINIŢĂ NR. 40)",44.9309864500,25.9870539700,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Anotimpului, Nr: 1"
16959,"PH","Ploieşti","PH93","ŞCOALA GIMNAZIALĂ TOMA CARAGIU",44.9335550100,25.9840850600,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Minerva, Nr: 4"
16960,"PH","Ploieşti","PH94","ŞCOALA GIMNAZIALĂ TOMA CARAGIU",44.9335550100,25.9840850600,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Minerva, Nr: 4"
16961,"PH","Ploieşti","PH95","ŞCOALA GIMNAZIALĂ TOMA CARAGIU",44.9335550100,25.9840850600,"UAT: MUNICIPIUL PLOIEŞTI, Localitate: PLOIEŞTI, Artera: Strada Minerva, Nr: 4"
16962,"PH","Sfârleanca","PH406","Fosta Şcoală sat Sfârleanca",45.0965768200,26.0093322700,"UAT: DUMBRĂVEŞTI, Localitate: SFÂRLEANCA"
16963,"PH","Fântânele","PH407","CAMINUL CULTURAL",45.0060717500,26.3770622200,"UAT: FÂNTÂNELE, Localitate: FÂNTÂNELE, Nr: 439A"
16964,"PH","Fântânele","PH408","CAMINUL CULTURAL",45.0072100400,26.3760264300,"UAT: FÂNTÂNELE, Localitate: FÂNTÂNELE, Nr: 439A"
16965,"VN","Cârligele","VN126","CĂMIN CULTURAL",45.6745950500,27.0793976900,"UAT: CÂRLIGELE, Localitate: CÂRLIGELE"
16966,"VN","Blidari","VN127","SCOALA BLIDARI",45.6622357800,27.0548192600,"UAT: CÂRLIGELE, Localitate: BLIDARI"
16967,"VN","Jariştea","VN192","Scoala Gimnaziala Jaristea",45.7966795500,27.0721409800,"UAT: JARIŞTEA, Localitate: JARIŞTEA"
16968,"VN","Jariştea","VN193","SCOALA PRIMARA NR 2 MARGINEA",45.7936390000,27.0599587100,"UAT: JARIŞTEA, Localitate: JARIŞTEA"
16969,"VN","Andreiaşu De Sus","VN101","ȘCOALA GIMNAZIALĂ ANDREIAȘU DE SUS",45.7371654000,26.8351525100,"UAT: ANDREIAŞU DE JOS, Localitate: ANDREIAŞU DE SUS"
16970,"VN","Răchitaşu","VN100","ȘCOALA PRIMARĂ NR.1 RĂCHITAȘU",45.7319722900,26.8084894500,"UAT: ANDREIAŞU DE JOS, Localitate: RĂCHITAŞU"
16971,"VN","Băleşti","VN102","Scoala gimnaziala cu clasele I-VIII BALESTI",45.4403942900,27.2339916500,"UAT: BĂLEŞTI, Localitate: BĂLEŞTI"
16972,"VN","Băleşti","VN103","Scoala gimnaziala cu clasele I-VIII BALESTI",45.4403942900,27.2339916500,"UAT: BĂLEŞTI, Localitate: BĂLEŞTI"
16973,"VN","Bârseşti","VN104","Camin cultural(sala festivitati)",45.9112909000,26.7365650100,"UAT: BÂRSEŞTI, Localitate: BÂRSEŞTI"
16974,"VN","Bilieşti","VN105","Scoala Gimnaziala Biliesti",45.7241131800,27.3461991000,"UAT: BILIEŞTI, Localitate: BILIEŞTI"
16975,"VN","Bilieşti","VN106","Scoala Generala nr. 2 Biliesti",45.7118949000,27.3361004100,"UAT: BILIEŞTI, Localitate: BILIEŞTI"
16976,"VN","Bogheşti","VN107","PRIMARIE",46.1606679000,27.4083691100,"UAT: BOGHEŞTI, Localitate: BOGHEŞTI"
16977,"VN","Iugani","VN109","Scoala Iugani",46.1508998600,27.4320174100,"UAT: BOGHEŞTI, Localitate: IUGANI"
16978,"VN","Prisecani","VN108","SCOALA",46.1776985500,27.4251768000,"UAT: BOGHEŞTI, Localitate: PRISECANI"
16979,"VN","Boloteşti","VN110","CAMINUL CULTURAL BOLOTESTI",45.8406688100,27.0722278500,"UAT: BOLOTEŞTI, Localitate: BOLOTEŞTI"
16980,"VN","Găgeşti","VN113","SCOALA GIMNAZIALA GAGESTI",45.8650167100,27.0400745700,"UAT: BOLOTEŞTI, Localitate: GĂGEŞTI"
16981,"VN","Găgeşti","VN114","SCOALA GIMNAZIALA GAGESTI",45.8650167100,27.0400745700,"UAT: BOLOTEŞTI, Localitate: GĂGEŞTI"
16982,"VN","Ivănceşti","VN112","Şcoala primară Ivănceşti",45.8077956800,27.1383857500,"UAT: BOLOTEŞTI, Localitate: IVĂNCEŞTI, Artera: Strada Principală, Nr: 14"
16983,"VN","Putna","VN111","SCOALA GIMNAZIALA PUTNA",45.8252760500,27.0984139400,"UAT: BOLOTEŞTI, Localitate: PUTNA"
16984,"VN","Vităneştii De Sub Măgură","VN115","SCOALA CU CLASELE I - IV VITANESTII DE SUB MAGURA",45.8721642600,27.0347725900,"UAT: BOLOTEŞTI, Localitate: VITĂNEŞTII DE SUB MĂGURĂ"
16985,"VN","Bordeşti","VN116","CAMINUL CULTURAL",45.5556227300,27.0417911600,"UAT: BORDEŞTI, Localitate: BORDEŞTI"
16986,"B4","Bucureşti Sectorul 4","B4762","Şcoala Gimnazială nr. 189",44.3816025800,26.1200592900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Ciceu, Nr: 12"
16987,"B4","Bucureşti Sectorul 4","B4763","Şcoala Gimnazială nr. 189",44.3816025800,26.1200592900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Ciceu, Nr: 12"
16988,"B4","Bucureşti Sectorul 4","B4764","Şcoala Gimnazială nr. 189",44.3816025800,26.1200592900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Ciceu, Nr: 12"
16989,"B4","Bucureşti Sectorul 4","B4768","Şcoala Gimnazială Emil Racoviţă",44.3820197800,26.1269183900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Emil Racoviţă, Nr: 1"
16990,"B4","Bucureşti Sectorul 4","B4769","Şcoala Gimnazială Emil Racoviţă",44.3820197800,26.1269183900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Emil Racoviţă, Nr: 1"
16991,"B4","Bucureşti Sectorul 4","B4770","Şcoala Gimnazială Emil Racoviţă",44.3820197800,26.1269183900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Emil Racoviţă, Nr: 1"
16992,"B4","Bucureşti Sectorul 4","B4771","Şcoala Gimnazială Emil Racoviţă",44.3820197800,26.1269183900,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Emil Racoviţă, Nr: 1"
16993,"B4","Bucureşti Sectorul 4","B4765","Școala Gimnazială nr. 189",44.3815736000,26.1203309000,"UAT: MUNICIPIUL BUCUREŞTI, Localitate: BUCUREŞTI SECTORUL 4, Artera: Aleea Ciceu, Nr: 12"
